Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Atypical meningioma	4/15	0.00085129549270731	0.0320633459081626	4	0.266666666666667	CDKN2B;CDKN2C;CDKN2A;MKI67
MOSAIC VARIEGATED ANEUPLOIDY SYNDROME	3/7	0.000867505120956571	0.0324318395960579	3	0.428571428571429	BUB1B;TRIP13;BUB1
Hereditary Breast and Ovarian Cancer Syndrome	7/52	0.000892639367173769	0.0331261094568089	7	0.134615384615385	NOTCH3;BRIP1;RAD51;MSH2;FAP;CDKN2A;BRCA1
Cortical gyral simplification	5/26	0.000945720862330329	0.0345873419723273	5	0.192307692307692	PLK4;CENPE;ASPM;CEP152;KIF11
Fatty acid measurement	5/26	0.000945720862330329	0.0345873419723273	5	0.192307692307692	CHRM3;FADS2;FEN1;DIAPH3;FADS1
Short palpebral fissure	8/68	0.000970415183844545	0.0352351469990174	8	0.117647058823529	FANCI;BRIP1;MYCN;RAD51;FANCD2;UBE2T;FANCE;FANCG
Lymphoma, Non-Hodgkin	30/539	0.000981495290497078	0.0353003745990031	30	0.0556586270871985	THY1;BRCA1;FOXM1;MKI67;KRT20;TYMS;SMC4;CYP17A1;AURKA;CYP27B1;MDK;CHEK1;E2F1;RAD54L;EDIL3;CD34;MSMB;CDKN2B;STIL;CDKN2A;UBE2C;PLK1;CDC6;MMP9;TPX2;MYCN;MSH2;BIRC5;CDH13;EZH2
Adenocarcinoma of lung (disorder)	55/1187	0.000986200281050018	0.0353003745990031	55	0.046335299073294	TOP2A;FEN1;NCAPG2;REG1A;KIF14;FOXM1;MKI67;LMNB1;CDC20;MDK;CHEK1;PBK;DNMT3B;NEK2;TK1;KPNA2;CD34;TCF19;HELLS;RFC4;ACSL4;MMP9;ASPM;ALDH3A1;MSH2;BIRC5;NOTCH3;CDCA2;TTK;CAPG;TYMS;CENPA;CCNB2;PODXL;E2F1;GPC3;SFN;PRAME;IGF2BP3;ECT2;NQO1;GINS2;CDKN2B;RRM2;CDKN2A;PLK1;ATAD2;AKR1B10;FASN;LCN2;TACC3;TRIM31;EZH2;CDKN3;APOBEC3B
Adenocarcinoma of rectum	6/39	0.00101550843792315	0.0360934583535079	6	0.153846153846154	ABCC4;MMP11;MSH2;MKI67;TYMS;KRT20
Malignant Head and Neck Neoplasm	27/470	0.00109342175219075	0.0385909061769702	27	0.0574468085106383	TYMS;HOXD10;AURKB;ROBO1;BRIP1;CCNB1;CHEK1;PRAME;CD34;CEP55;TGM3;FANCI;CDKN2A;FANCE;DKK1;ALOX15B;MMP9;FANCG;LIN28B;RAD51;MSH2;FANCD2;SCD;BIRC5;ITGA6;TRIP13;APOBEC3B
Autosomal Recessive Primary Microcephaly	5/27	0.00113222043879251	0.0396827538512901	5	0.185185185185185	ASPM;STIL;CEP152;KIF14;SASS6
Adenocarcinoma of pancreas	22/354	0.00114653753424116	0.0399074133470009	22	0.0621468926553672	NQO1;RNF43;REG3A;ABCC4;CDKN2B;SPINK1;RRM2;CDKN2A;PLK1;HMGA1;CDC7;BRCA1;HMMR;KRT20;DKK1;MMP9;TPX2;AKR1B10;MYCN;RAD51;LCN2;EZH2
Benign Neoplasm	8/70	0.00117605227954717	0.0401078745916559	8	0.114285714285714	NQO1;LIN28B;AKR1B10;CDKN2A;FASN;LCN2;BRCA1;APOBEC3B
Neck Neoplasms	8/70	0.00117605227954717	0.0401078745916559	8	0.114285714285714	CDC20;RAD51;CDKN2A;PLK1;E2F1;PRAME;TYMS;APOBEC3B
Noninfiltrating Intraductal Carcinoma	19/287	0.00117613739638698	0.0401078745916559	19	0.0662020905923345	TOP2A;NQO1;CDKN2A;COL11A1;BRCA1;MKI67;MMP9;AURKA;MMP11;BCL9;FASN;CHEK1;NEU1;CDH13;NEK2;KPNA2;CD34;EZH2;MSMB
Congenital chromosomal disease	28/497	0.00119437549554066	0.040319424238158	28	0.0563380281690141	BLM;REG1A;THY1;AFP;BRCA1;MKI67;KRT20;AURKB;AURKA;BRIP1;CHEK1;EDIL3;CD34;FANCI;CDKN2B;STIL;CDKN2A;HMGA1;CDC25A;FANCG;RAD51;MYCN;MSH2;CCNE1;FANCD2;SCD;TLX1;EZH2
Glioma	91/2211	0.00119831853293515	0.040319424238158	91	0.0411578471279964	TOP2A;FEN1;REG1A;KIF14;MSI1;TREM2;SLC7A11;FOXM1;MKI67;SMC4;HOXA13;ROBO1;CDC20;HOXA10;CHAF1A;PTTG1;MDK;PEA15;CHEK1;PBK;DNMT3B;MYBL2;CD34;MSMB;HES6;KIF23;CDC25C;DKK1;MMP9;ETV4;CDC25A;MMP12;PYGO2;ASPM;SFRP4;MELK;MYCN;MSH2;CCNE1;FANCD2;CD109;MCM3;BIRC5;CDH13;ITGA6;BCAT1;MCM2;NOTCH3;COL11A1;IGSF1;CAPG;HMMR;HOXD10;AURKB;AURKA;HIST2H4A;CYP27B1;CCNB2;CCNB1;UBD;E2F1;E2F2;RAD54L;IGF2BP3;HIST1H3H;ECT2;HIST1H3C;HIST1H3E;NQO1;CDKN2B;CDKN2C;CHKA;CDKN2A;CCL20;SORT1;UBE2C;PLK1;HTR1D;HMGA1;NDC80;TPX2;RAD51;FAP;PPP2R2C;TNFSF4;FASN;LCN2;TACC3;HOXD9;EZH2;CDKN3
Rhabdoid Tumor	8/71	0.00129113971712123	0.0431548486908002	8	0.112676056338028	PLK4;CDKN2B;CDKN2A;PLK1;E2F1;GPC3;MKI67;EZH2
Delayed bone age	14/183	0.00132817468461353	0.0436233365582206	14	0.0765027322404372	PLK4;BLM;CKAP2L;CEP152;GMNN;COX4I2;GBA;CDC6;TRAIP;CYP17A1;CENPE;COL2A1;NEU1;KISS1R
Unilateral agenesis of kidney	6/41	0.00133020712830665	0.0436233365582206	6	0.146341463414634	ASPM;STIL;CEP152;KIF14;SASS6;UPK3A
Single kidney	5/28	0.00134461090233497	0.0436233365582206	5	0.178571428571429	ASPM;STIL;CEP152;KIF14;SASS6
Chromosomal breakage induced by crosslinking agents	3/8	0.00135701680991493	0.0436233365582206	3	0.375	BRIP1;FANCD2;FANCE
Complete duplication of thumb phalanx	3/8	0.00135701680991493	0.0436233365582206	3	0.375	FANCD2;ESCO2;FANCE
Pyloric Atresia	3/8	0.00135701680991493	0.0436233365582206	3	0.375	LAMA3;ITGA6;AFP
Parathyroid Neoplasms	7/56	0.00139539398615189	0.0445731230892948	7	0.125	SFRP4;CYP27B1;CDKN2B;RAD51;CDKN2A;MKI67;EZH2
Biliary stricture	4/17	0.00141494534527313	0.0446326822349592	4	0.235294117647059	CDKN2A;NEK2;IGF2BP3;FOXM1
Mouth Diseases	4/17	0.00141494534527313	0.0446326822349592	4	0.235294117647059	CHAF1B;CHAF1A;BRCA1;FANCG
Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	24/408	0.00147830021191372	0.0463414979473823	24	0.0588235294117647	CCL25;CA12;NOTCH3;CDKN2B;STIL;CDKN2C;CDKN2A;PLK1;HMGA1;BRCA1;FOXM1;SMC4;HOXA13;MMP9;HOXA10;MYCN;MSH2;MSTO1;FANCD2;TLX1;CHEK1;EDIL3;CD34;EZH2
TARSAL-CARPAL COALITION SYNDROME	13/165	0.0014962261089562	0.0466139084685305	13	0.0787878787878788	CDKN2B;CDKN2A;KRT20;HOXA13;MMP9;UPK3A;MSH2;NEU1;DNMT3B;E2F1;CEP55;EZH2;CDKN3
hypopigmented skin patch	8/73	0.00154812920806178	0.0479350190986981	8	0.10958904109589	FANCI;BRIP1;RAD51;SMO;FANCD2;UBE2T;FANCE;FANCG
Agenesis of corpus callosum	20/317	0.00157894208410149	0.0485909798686599	20	0.0630914826498423	TOP2A;STIL;CDKN2A;CEP152;KIF14;PYCR1;BUB1B;BRCA1;TYMS;ALOX15B;MMP9;ACACA;ASPM;CENPF;PTTG1;SMO;SASS6;GPC3;SFN;GABRD
MYELODYSPLASTIC SYNDROME	35/683	0.00162994612216824	0.0498565944156553	35	0.0512445095168375	REG1A;THY1;FOXM1;KRT20;HOXA13;AURKB;ROBO1;CDC20;CHEK1;E2F1;PLCE1;PRAME;MYBL2;TK1;CD34;PLK4;NQO1;CDKN2B;G6PD;CDKN2C;RRM2;CDKN2A;CDC25C;MMP9;FANCG;SFRP4;RAD51;MSH2;FANCD2;BIRC5;PLCB1;EZH2;CDKN3;MCM2;MAD2L1
